Name,Full Address,Street,Municipality,Categories,Price,Phone,Claimed,Review Count,Average Rating,Review Url,Cid,Featured Image,Latitude,Longitude,Website,Domain,Opening Hours,Google Knowledge Url,Kgmid,Google Maps Url,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Yelp Links,Pinterest Links,Search Keyword
True IT Solutions LLC,"1919 John F. Kennedy Blvd 2nd Floor, North Bergen, NJ 07047",1919 John F. Kennedy Blvd 2nd Floor,"North Bergen, NJ 07047",Software company,,(347) 699-5466,NO,,,https://search.google.com/local/reviews?placeid=ChIJKeqaUoNXwokRuO8YRoTsJvE&authuser=0&hl=en&gl=US,17376836265111515064,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VHhdDwZG1krrMiRGlL21RA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=180.04898&pitch=0&thumbfov=100,40.7677597,-74.0416314,trueits.net/,trueits.net,,https://www.google.com/search?kgmid=/g/11h4mwfq_q,/g/11h4mwfq_q,https://www.google.com/maps?cid=17376836265111515064,ChIJKeqaUoNXwokRuO8YRoTsJvE,,,,,,,,,,IT services company in United States of America
Miles IT,"300 E 95th St #103, New York, NY 10128",300 E 95th St #103,"New York, NY 10128","Computer support and services, Business management consultant, Computer consultant, Computer service, Data recovery service, Information services, Internet marketing service, Software company",,(856) 439-0999,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJPYixX69YwokRw6MzvHSjd50&authuser=0&hl=en&gl=US,11346717507952288707,,40.783328,-73.9472962,www.milesit.com/?utm_source=gmb&utm_medium=organic&utm_campaign=new%20york,milesit.com,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/1pty7fdm4,/g/1pty7fdm4,https://www.google.com/maps?cid=11346717507952288707,ChIJPYixX69YwokRw6MzvHSjd50,,,,,,,,,,IT services company in United States of America
eMazzanti Technologies,"701 Grand St, Hoboken, NJ 07030",701 Grand St,"Hoboken, NJ 07030","Computer consultant, Computer networking service, Computer repair service, Computer security service, Computer service, Computer support and services",,(844) 360-4400,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJFYNEF2FXwokRMePrUAX82JQ&authuser=0&hl=en&gl=US,10725599612345508657,,40.745785,-74.033957,www.emazzanti.net/,emazzanti.net,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/1v4ptxyl,/g/1v4ptxyl,https://www.google.com/maps?cid=10725599612345508657,ChIJFYNEF2FXwokRMePrUAX82JQ,,,,,,,,,,IT services company in United States of America
Absolute Information Technologies,"116 Village Blvd #200, Princeton, NJ 08540",116 Village Blvd #200,"Princeton, NJ 08540",Software company,,(201) 228-3009,YES,,5,https://search.google.com/local/reviews?placeid=ChIJZfRATbLnw4kRWeI0hgWUk1k&authuser=0&hl=en&gl=US,6454665442399412825,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e9Cu_ue20LfVsUn_xqgphg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=156.35919&pitch=0&thumbfov=100,40.3559559,-74.6126285,www.absoluting.com/,absoluting.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11j20kp1l5,/g/11j20kp1l5,https://www.google.com/maps?cid=6454665442399412825,ChIJZfRATbLnw4kRWeI0hgWUk1k,,,,,,,,,,IT services company in United States of America
Intacs Corporation - IT Services,,,,"Computer support and services, Computer consultant, Computer security service, Computer service, Data recovery service, Service establishment",,(855) 346-8227,YES,,5,https://search.google.com/local/reviews?placeid=ChIJ01lNYJ9cwokR7hfjyLg9u-4&authuser=0&hl=en&gl=US,17202411065525344238,,41.902259,-76.14866959999999,intacs.com/,intacs.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11cmnds78c,/g/11cmnds78c,https://www.google.com/maps?cid=17202411065525344238,ChIJ01lNYJ9cwokR7hfjyLg9u-4,,,,,,,,,,IT services company in United States of America
IT Elite Inc,"50 Park Pl fl 11, Newark, NJ 07102",50 Park Pl fl 11,"Newark, NJ 07102","Software company, Business to business service, Database management company, Website designer",,(646) 783-9008,YES,,,https://search.google.com/local/reviews?placeid=ChIJWbms0pK3t4kRMjCEOQ5bmqI&authuser=0&hl=en&gl=US,11716777497210400818,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2p-cLSDi8zQDHHJrPDdMhw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=163.86703&pitch=0&thumbfov=100,40.7391995,-74.16831359999999,www.iteliteinc.com/,iteliteinc.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/1thw7mf5,/g/1thw7mf5,https://www.google.com/maps?cid=11716777497210400818,ChIJWbms0pK3t4kRMjCEOQ5bmqI,,,,,,,,,,IT services company in United States of America
.,"101 Park Ave, New York, NY 10178",101 Park Ave,"New York, NY 10178","Software company, Business management consultant",,,YES,,2.9,https://search.google.com/local/reviews?placeid=ChIJAZdBagFZwokRpy4FMWEskZ4&authuser=0&hl=en&gl=US,11425962525561532071,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i-KVwYCxYX5L_16fj3a75w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=93.4511&pitch=0&thumbfov=100,40.7509771,-73.977631,,,,https://www.google.com/search?kgmid=/g/1vvyy_d7,/g/1vvyy_d7,https://www.google.com/maps?cid=11425962525561532071,ChIJAZdBagFZwokRpy4FMWEskZ4,,,,,,,,,,IT services company in United States of America
eLuminous Technologies - Software Development Company in USA | New York,"708 3rd Ave, New York, NY 10017",708 3rd Ave,"New York, NY 10017",Software company,,(484) 401-9147,YES,,3.8,https://search.google.com/local/reviews?placeid=ChIJjW07quEAiYARMQg7Rvpi3g0&authuser=0&hl=en&gl=US,999344994382448689,,40.7524167,-73.973565,,,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11rtf6ps6_,/g/11rtf6ps6_,https://www.google.com/maps?cid=999344994382448689,ChIJjW07quEAiYARMQg7Rvpi3g0,,,,,,,,,,IT services company in United States of America
Your IT Remote,"160 Tonnelle Ave, Jersey City, NJ 07306",160 Tonnelle Ave,"Jersey City, NJ 07306","Computer consultant, Computer repair service, Computer security service, Computer service, Computer support and services",,(856) 534-6791,YES,,5,https://search.google.com/local/reviews?placeid=ChIJu4y4jKhXwokR_ZiN1iWAIa8&authuser=0&hl=en&gl=US,12619508530870589693,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Na-CCDND8Ri-d7_Iudsyw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=112.55582&pitch=0&thumbfov=100,40.7361979,-74.0662475,youritremote.com/,youritremote.com,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/11gds3w2sy,/g/11gds3w2sy,https://www.google.com/maps?cid=12619508530870589693,ChIJu4y4jKhXwokR_ZiN1iWAIa8,,,,,,,,,,IT services company in United States of America
Need Tech Inc.,"66-00 Queens Midtown Expy # 102, Maspeth, NY 11378",66-00 Queens Midtown Expy # 102,"Maspeth, NY 11378","Computer support and services, Computer consultant",,(718) 412-9196,YES,,5,https://search.google.com/local/reviews?placeid=ChIJq2rID1hewokRowlzFaJ8LY0&authuser=0&hl=en&gl=US,10172924168886225315,,40.725100399999995,-73.8978152,needtechinc.com/,needtechinc.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11cjj2ch4b,/g/11cjj2ch4b,https://www.google.com/maps?cid=10172924168886225315,ChIJq2rID1hewokRowlzFaJ8LY0,,,,,,,,,,IT services company in United States of America
SAP America Inc.,"10 Hudson Yards, Manhattan, NY 10001",10 Hudson Yards,"Manhattan, NY 10001","Software company, Corporate office",,(212) 653-9600,YES,,4.8,https://search.google.com/local/reviews?placeid=ChIJkY_kHO1ZwokRQWVSxXcQMpQ&authuser=0&hl=en&gl=US,10678615773046531393,,40.7530467,-74.0013669,www.sap.com/?url_id=Google_Maps,sap.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/1tcvq5hq,/g/1tcvq5hq,https://www.google.com/maps?cid=10678615773046531393,ChIJkY_kHO1ZwokRQWVSxXcQMpQ,,,,,,,,,,IT services company in United States of America
"Cornerstone Information Technologies, LLC","880 3rd Ave 5th Floor, New York, NY 10022",880 3rd Ave 5th Floor,"New York, NY 10022","Corporate office, Business to business service, Computer consultant, Information services",,(646) 530-8900,YES,,5,https://search.google.com/local/reviews?placeid=ChIJr06Fdv9YwokR2jVFpXS7-do&authuser=0&hl=en&gl=US,15778848879132620250,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ejKuy53eHpmjy7rhDC-pVg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=34.751488&pitch=0&thumbfov=100,40.7580448,-73.9696712,www.cornerstone.it/,cornerstone.it,,https://www.google.com/search?kgmid=/g/11bw479g8n,/g/11bw479g8n,https://www.google.com/maps?cid=15778848879132620250,ChIJr06Fdv9YwokR2jVFpXS7-do,,,,,,,,,,IT services company in United States of America
Flash IT,"85 10th Ave Fl 7, New York, NY 10011",85 10th Ave Fl 7,"New York, NY 10011","Information services, Computer consultant",,(866) 288-8235,YES,,5,https://search.google.com/local/reviews?placeid=ChIJu_py4UVZwokRJz86X6SDtzU&authuser=0&hl=en&gl=US,3870707146743758631,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NhYRBgOyQXo4FEEd-XhD1w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=304.09732&pitch=0&thumbfov=100,40.7433097,-74.0079322,flashit.nyc/,flashit.nyc,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/11w4ksyybm,/g/11w4ksyybm,https://www.google.com/maps?cid=3870707146743758631,ChIJu_py4UVZwokRJz86X6SDtzU,,,,,,,,,,IT services company in United States of America
Technology Data Services,"90 Park Ave, New York, NY 10016",90 Park Ave,"New York, NY 10016",Software company,,(888) 538-5188,NO,,2.3,https://search.google.com/local/reviews?placeid=ChIJq6raIgFZwokRNBqQ-3Mifag&authuser=0&hl=en&gl=US,12140898051997833780,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SSwQT1EUoCVf2U-HF8ZXQg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=294.2737&pitch=0&thumbfov=100,40.7507617,-73.9793758,,,,https://www.google.com/search?kgmid=/g/11g0k1pncf,/g/11g0k1pncf,https://www.google.com/maps?cid=12140898051997833780,ChIJq6raIgFZwokRNBqQ-3Mifag,,,,,,,,,,IT services company in United States of America
Xperteks,"463 7th Ave, New York, NY 10018",463 7th Ave,"New York, NY 10018",Computer support and services,,(212) 206-6262,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJVwCjt6tZwokRhKxuinpHbKo&authuser=0&hl=en&gl=US,12280268875566591108,,40.7517621,-73.9898149,www.xperteks.com/,xperteks.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/1vzv4k_g,/g/1vzv4k_g,https://www.google.com/maps?cid=12280268875566591108,ChIJVwCjt6tZwokRhKxuinpHbKo,,,,,,,,,,IT services company in United States of America
Elite Systems America,"591 Summit Ave, Jersey City, NJ 07306",591 Summit Ave,"Jersey City, NJ 07306","Computer support and services, Audio visual equipment supplier, Computer consultant, Computer security service, Event technology service, Home automation company, Home cinema installation, Security system supplier",,(732) 858-1185,YES,,5,https://search.google.com/local/reviews?placeid=ChIJSYVsMNNXwokRNybTVFpAX3k&authuser=0&hl=en&gl=US,8745779758091150903,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pLUyUB0fru6AmE9Qg5bSxQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=252.42886&pitch=0&thumbfov=100,40.734742,-74.059603,www.elitesystemsamerica.com/,elitesystemsamerica.com,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/11g1wc822t,/g/11g1wc822t,https://www.google.com/maps?cid=8745779758091150903,ChIJSYVsMNNXwokRNybTVFpAX3k,,,,,,,,,,IT services company in United States of America
Innovative Client Technologies,"347 5th Ave #1402, New York, NY 10016",347 5th Ave #1402,"New York, NY 10016","Computer support and services, Computer security service",,(800) 682-4650,YES,,5,https://search.google.com/local/reviews?placeid=ChIJM1r3uw5kwokRf1XK3YutPWs&authuser=0&hl=en&gl=US,7727523351870723455,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tQIWiTuLOjwd1ym-SvEoTA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=123.39122&pitch=0&thumbfov=100,40.747982799999996,-73.9845086,www.ictechnyc.com/,ictechnyc.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11fm3v91s1,/g/11fm3v91s1,https://www.google.com/maps?cid=7727523351870723455,ChIJM1r3uw5kwokRf1XK3YutPWs,,,,,,,,,,IT services company in United States of America
DOMYNATE NYC,"40 Wall St, New York, NY 10005",40 Wall St,"New York, NY 10005",Software company,,(646) 389-2789,NO,,5,https://search.google.com/local/reviews?placeid=ChIJl1utfEpbwokR04-WUytBwR0&authuser=0&hl=en&gl=US,2144066551946842067,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hq9t8QrdVSq-oWXMUAdz7w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=34.86457&pitch=0&thumbfov=100,40.7068657,-74.0097069,,,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/11lr24nmh2,/g/11lr24nmh2,https://www.google.com/maps?cid=2144066551946842067,ChIJl1utfEpbwokR04-WUytBwR0,,,,,,,,,,IT services company in United States of America
Acrisure Cyber Services,"55 W 39th St Floor 12, New York, NY 10018",55 W 39th St Floor 12,"New York, NY 10018","Computer support and services, Business to business service, Computer consultant, Computer networking service, Computer security service, Software company",,(212) 710-2338,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJufR-rSH9ZUARVKipXHwekoU&authuser=0&hl=en&gl=US,9624788873123571796,,40.7528431,-73.9847935,acrisurecyber.com/,acrisurecyber.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/1q6j4tgk4,/g/1q6j4tgk4,https://www.google.com/maps?cid=9624788873123571796,ChIJufR-rSH9ZUARVKipXHwekoU,,,,,,,,,,IT services company in United States of America
ItCraft - Mobile App Development | IOS & Android,"347 5th Ave suite 1402-118, New York, NY 10016",347 5th Ave suite 1402-118,"New York, NY 10016",Software company,,(646) 630-9053,YES,,5,https://search.google.com/local/reviews?placeid=ChIJT0qgZ2lZwokRGC84qItQH2Q&authuser=0&hl=en&gl=US,7214573688823754520,,40.748071499999995,-73.98458,itcraftapps.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_NY,itcraftapps.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11h94wnlf0,/g/11h94wnlf0,https://www.google.com/maps?cid=7214573688823754520,ChIJT0qgZ2lZwokRGC84qItQH2Q,,,,,,,,,,IT services company in United States of America
Intellectsoft,"27th floor, 222 Broadway, New York, NY 10038",27th floor,222 Broadway,Software company,,(855) 867-3387,NO,,5,https://search.google.com/local/reviews?placeid=ChIJoxldTxhawokRgCWZJ36UZPQ&authuser=0&hl=en&gl=US,17610363712476620160,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KBbmDiCYgER8voivzGpzFw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=113.988495&pitch=0&thumbfov=100,40.7111624,-74.0086015,www.intellectsoft.net/,intellectsoft.net,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11c31199nk,/g/11c31199nk,https://www.google.com/maps?cid=17610363712476620160,ChIJoxldTxhawokRgCWZJ36UZPQ,,,,,,,,,,IT services company in United States of America
LyMa IT Services,"775 New York Ave, Brooklyn, NY 11203",775 New York Ave,"Brooklyn, NY 11203",Software company,,+27 21 020 1299,NO,,,https://search.google.com/local/reviews?placeid=ChIJmZ9wF2ZbwokRLDJd61V4OGI&authuser=0&hl=en&gl=US,7077539124829041196,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C7xQ3T4EoEepOhXqotj4-Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=87.07157&pitch=0&thumbfov=100,40.654984,-73.94695709999999,lymait.co.za/,lymait.co.za,,https://www.google.com/search?kgmid=/g/11ng0gxm82,/g/11ng0gxm82,https://www.google.com/maps?cid=7077539124829041196,ChIJmZ9wF2ZbwokRLDJd61V4OGI,,,,,,,,,,IT services company in United States of America
"Canon Software America, Inc.","1 Canon Park, Melville, NY 11747",1 Canon Park,"Melville, NY 11747",Software company,,,NO,,5,https://search.google.com/local/reviews?placeid=ChIJqWGmcy-IwokRbr5H93dgGbs&authuser=0&hl=en&gl=US,13481913027876339310,,40.779297799999995,-73.4287945,www.csai.canon.com/,csai.canon.com,,https://www.google.com/search?kgmid=/g/1vspsf0y,/g/1vspsf0y,https://www.google.com/maps?cid=13481913027876339310,ChIJqWGmcy-IwokRbr5H93dgGbs,,,,,,,,,,IT services company in United States of America
A1 Tech USA,"18-20 Woodbine St, Ridgewood, NY 11385",18-20 Woodbine St,"Ridgewood, NY 11385",Software company,,(516) 855-3443,YES,,,https://search.google.com/local/reviews?placeid=ChIJiZK0lAJdwokRJ9vW_inZTL4&authuser=0&hl=en&gl=US,13712573739828697895,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EPknbi1mV1nwb1Mb5aU5zQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=132.9374&pitch=0&thumbfov=100,40.7027029,-73.90625,a1techusa.com/,a1techusa.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11sgdp_29n,/g/11sgdp_29n,https://www.google.com/maps?cid=13712573739828697895,ChIJiZK0lAJdwokRJ9vW_inZTL4,,,,,,,,,,IT services company in United States of America
"JSS Solutions Inc- Software & IT Services ,Web & Application Development","1600 Express Dr S, Hauppauge, NY 11788",1600 Express Dr S,"Hauppauge, NY 11788","Software company, Business development service, Computer support and services, Database management company, Graphic designer, Website designer",,(888) 833-9777,YES,,5,https://search.google.com/local/reviews?placeid=ChIJF4hAk1Qw6IkRt6hcPBGNW5o&authuser=0&hl=en&gl=US,11122638809888237751,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BS9vLcwL7SvcplgmMHONLQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=27.516228&pitch=0&thumbfov=100,40.8055956,-73.23391409999999,,,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/11gf1ngjs9,/g/11gf1ngjs9,https://www.google.com/maps?cid=11122638809888237751,ChIJF4hAk1Qw6IkRt6hcPBGNW5o,,,,,,,,,,IT services company in United States of America
"Infotek Solutions & Support, Inc","950 3rd Ave 11th floor, New York, NY 10022",950 3rd Ave 11th floor,"New York, NY 10022",Computer support and services,,(212) 754-8008,YES,,5,https://search.google.com/local/reviews?placeid=ChIJMVyoZuVYwokRl5PwFohDx4s&authuser=0&hl=en&gl=US,10072093343416882071,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oKC1fGCU_X3peUxS0Goaag&cb_client=search.gws-prod.gps&w=80&h=92&yaw=303.73264&pitch=0&thumbfov=100,40.7602219,-73.9680614,www.isstek.com/,isstek.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/1tgzc7vj,/g/1tgzc7vj,https://www.google.com/maps?cid=10072093343416882071,ChIJMVyoZuVYwokRl5PwFohDx4s,,,,,,,,,,IT services company in United States of America
Infosys Americas,"285 Fulton St suite a 79th floor, New York, NY 10007",285 Fulton St suite a 79th floor,"New York, NY 10007",Software company,,(646) 254-3198,NO,,3.6,https://search.google.com/local/reviews?placeid=ChIJd6MLn3xbwokR5LiQ8p8ooRU&authuser=0&hl=en&gl=US,1558571613481384164,,40.7129279,-74.0131166,www.infosys.com/,infosys.com,Sunday(2026-02-01): [7 AM–10 PM],https://www.google.com/search?kgmid=/g/11h_1146zv,/g/11h_1146zv,https://www.google.com/maps?cid=1558571613481384164,ChIJd6MLn3xbwokR5LiQ8p8ooRU,,,,,,,,,,IT services company in United States of America
Softices Consultancy Inc | Top Software Development Company in USA,"462 W 42nd St, New York, NY 10036",462 W 42nd St,"New York, NY 10036",Software company,,(646) 240-1422,YES,,,https://search.google.com/local/reviews?placeid=ChIJUbVAkadZwokRxPixCjxLaes&authuser=0&hl=en&gl=US,16963172192717240516,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EPZT1VwIeB3Nv-pQwBzPbg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=274.48575&pitch=0&thumbfov=100,40.7590654,-73.9945765,softices.com/,softices.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11svms11rs,/g/11svms11rs,https://www.google.com/maps?cid=16963172192717240516,ChIJUbVAkadZwokRxPixCjxLaes,,,,,,,,,,IT services company in United States of America
ConvergeSol - Custom Software & Web Development Company,"45 Rockefeller Plaza 20th Floor, New York, NY 10111",45 Rockefeller Plaza 20th Floor,"New York, NY 10111","Software company, Internet marketing service",,(212) 899-5148,YES,,5,https://search.google.com/local/reviews?placeid=ChIJE1bnSP9YwokR1iGu2ACbVh4&authuser=0&hl=en&gl=US,2186105097072550358,,40.759267,-73.977514,www.convergesolution.com/,convergesolution.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/1tltn8sp,/g/1tltn8sp,https://www.google.com/maps?cid=2186105097072550358,ChIJE1bnSP9YwokR1iGu2ACbVh4,,,,,,,,,,IT services company in United States of America
Solved IT,"82 Rutgers Slip, New York, NY 10002",82 Rutgers Slip,"New York, NY 10002","Computer support and services, Computer consultant, Computer networking service, Computer security service, Computer service, Security system installation service, Security system supplier",,(212) 947-2348,YES,,5,https://search.google.com/local/reviews?placeid=ChIJF298lS5awokR6cwhCcs8dZE&authuser=0&hl=en&gl=US,10481350550503935209,,40.7103896,-73.9901963,www.wesolvedit.io/,wesolvedit.io,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11bw82jwwb,/g/11bw82jwwb,https://www.google.com/maps?cid=10481350550503935209,ChIJF298lS5awokR6cwhCcs8dZE,,,,,,,,,,IT services company in United States of America
Unite Us,"217 Broadway floor 8, New York, NY 10007",217 Broadway floor 8,"New York, NY 10007",Software company,,,YES,,3.7,https://search.google.com/local/reviews?placeid=ChIJfR7i1BhawokRGFsAIy6Zxr4&authuser=0&hl=en&gl=US,13746843336029788952,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MSakdcv1AA3HvdHUg07AHg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=312.31793&pitch=0&thumbfov=100,40.7117094,-74.0086978,www.uniteus.com/,uniteus.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/1ptwhlxrw,/g/1ptwhlxrw,https://www.google.com/maps?cid=13746843336029788952,ChIJfR7i1BhawokRGFsAIy6Zxr4,,,,,,,,,,IT services company in United States of America
IBM North America,"590 Madison Ave, New York, NY 10022",590 Madison Ave,"New York, NY 10022",Software company,,(800) 426-0616,NO,,4.5,https://search.google.com/local/reviews?placeid=ChIJj3EJ-_tYwokRNBRQPOQqNfU&authuser=0&hl=en&gl=US,17669075872810800180,,40.7619438,-73.9730987,www.ibm.com/,ibm.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/12vr8sxp8,/g/12vr8sxp8,https://www.google.com/maps?cid=17669075872810800180,ChIJj3EJ-_tYwokRNBRQPOQqNfU,,,,,,,,,,IT services company in United States of America
"Digiprima Technologies | AI Software Development Company in New York, USA","47 W 13th St, New York, NY 10011",47 W 13th St,"New York, NY 10011","Software company, Business management consultant, Computer support and services, E commerce agency, E-commerce service, Industrial consultant, Research and product development, Technology park, Website designer",,(347) 973-9732,YES,,,https://search.google.com/local/reviews?placeid=ChIJs1IwavtZwokR8bmfhAScrD8&authuser=0&hl=en&gl=US,4588213663602555377,,40.7364751,-73.99622769999999,www.digiprima.com/contact,digiprima.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11rbkx0b1v,/g/11rbkx0b1v,https://www.google.com/maps?cid=4588213663602555377,ChIJs1IwavtZwokR8bmfhAScrD8,,,,,,,,,,IT services company in United States of America
Software Company Brooklyn,"910 Grand St, Brooklyn, NY 11211",910 Grand St,"Brooklyn, NY 11211",Software company,,(404) 800-2589,NO,,2,https://search.google.com/local/reviews?placeid=ChIJydyXGW5ZwokR3C9BUFBiLLI&authuser=0&hl=en&gl=US,12838744734809796572,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KVsKZC85T83RRCOR6GXTcg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=183.49821&pitch=0&thumbfov=100,40.7123847,-73.9377762,,,,https://www.google.com/search?kgmid=/g/11g180tlq9,/g/11g180tlq9,https://www.google.com/maps?cid=12838744734809796572,ChIJydyXGW5ZwokR3C9BUFBiLLI,,,,,,,,,,IT services company in United States of America
Techvera,"5 W 37th St 12th floor, New York, NY 10018",5 W 37th St 12th floor,"New York, NY 10018",Computer support and services,,(212) 737-0608,YES,,5,https://search.google.com/local/reviews?placeid=ChIJe-CWu79YwokROhzzsc_-VTI&authuser=0&hl=en&gl=US,3627085242913987642,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_QZ5Cgi7lo_o1RUJ7JGCSw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=13.149542&pitch=0&thumbfov=100,40.7508732,-73.9839671,techvera.com/,techvera.com,Sunday(2026-02-01): [9 AM–5 PM],https://www.google.com/search?kgmid=/g/1tc_9lcg,/g/1tc_9lcg,https://www.google.com/maps?cid=3627085242913987642,ChIJe-CWu79YwokROhzzsc_-VTI,,,,,,,,,,IT services company in United States of America
Absolute Information Technologies,"116 Village Blvd #200, Princeton, NJ 08540",116 Village Blvd #200,"Princeton, NJ 08540",Software company,,(201) 228-3009,YES,,5,https://search.google.com/local/reviews?placeid=ChIJZfRATbLnw4kRWeI0hgWUk1k&authuser=0&hl=en&gl=US,6454665442399412825,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e9Cu_ue20LfVsUn_xqgphg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=156.35919&pitch=0&thumbfov=100,40.3559559,-74.6126285,www.absoluting.com/,absoluting.com,Sunday(2026-02-01): [Closed],https://www.google.com/search?kgmid=/g/11j20kp1l5,/g/11j20kp1l5,https://www.google.com/maps?cid=6454665442399412825,ChIJZfRATbLnw4kRWeI0hgWUk1k,,,,,,,,,,IT services company in United States of America
Elite Systems America,"591 Summit Ave, Jersey City, NJ 07306",591 Summit Ave,"Jersey City, NJ 07306","Computer support and services, Audio visual equipment supplier, Computer consultant, Computer security service, Event technology service, Home automation company, Home cinema installation, Security system supplier",,(732) 858-1185,YES,,5,https://search.google.com/local/reviews?placeid=ChIJSYVsMNNXwokRNybTVFpAX3k&authuser=0&hl=en&gl=US,8745779758091150903,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pLUyUB0fru6AmE9Qg5bSxQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=252.42886&pitch=0&thumbfov=100,40.734742,-74.059603,www.elitesystemsamerica.com/,elitesystemsamerica.com,Sunday(2026-02-01): [Open 24 hours],https://www.google.com/search?kgmid=/g/11g1wc822t,/g/11g1wc822t,https://www.google.com/maps?cid=8745779758091150903,ChIJSYVsMNNXwokRNybTVFpAX3k,,,,,,,,,,IT services company in United States of America
